"index","mzmed","rtmed","matched","qSvsMB","qSvsNC","swipesRight","swipesTotal","MB_0","MB_1","MB_2.5","MB_4.5","MB_6.5","MB_8.5","MB_26.5","NC_0","NC_1","NC_2.5","NC_4.5","NC_6.5","NC_8.5","NC_26.5","S1_0","S1_1","S1_2.5","S1_4.5","S1_6.5","S1_8.5","S1_26.5","S2_0","S2_1","S2_2.5","S2_4.5","S2_6.5","S2_8.5","S2_26.5","S3_0","S3_1","S3_2.5","S3_4.5","S3_6.5","S3_8.5","S3_26.5"
24411,474.81263,68.9248,0,0.64317,0.65327,0,0,67.71,88.86,0,0,0,0,0,1652.82,1561.85,0,0,0,0,0,1361.25,541.77,0,0,0,0,0,1391.69,1162.32,0,0,0,0,0,1345.82,728.54,0,0,0,0,0
24422,475.12334,833.877,0,0.23003,0.72958,0,0,0,0,0,294.84,0,0,0,842.24,1056.8,0,0,0,0,0,998.85,1043.45,385.44,0,0,0,0,1015.03,1166.98,419.92,0,0,0,0,908.41,1023.14,164.67,0,0,0,0
24423,475.14002,61.1887,0,0.4075,0.00768,0,0,0,0,0,389.8,703.58,1709.59,1413.09,0,0,0,0,0,0,0,0,0,0,2308.28,2927.59,2598.92,2925.8,0,0,0,1676.36,2329.79,2255.75,5078.16,0,0,0,1062.44,3019.48,2664.12,3792.3
24431,475.21347,970.435,0,0.00878,0.00243,0,0,0,0,0,0,0,0,0,67.43,0,0,0,0,0,0,30.14,0,0,252.17,1757.81,2111.26,3952.85,46.19,32.12,0,557.97,858,1836.84,3901.06,35.84,36.34,0,314.12,1255.68,2059.76,4098.37
24566,476.9063,68.9077,0,0.70959,0.01363,0,0,0,13.99,420.51,4904.14,5992.74,7001.89,6169.73,15.82,93.72,3275.57,2862.66,2938.4,2950.68,2950.68,5.87,70.66,4696.71,7593.01,9743.42,9503.22,10393.42,6.99,119.66,2549.99,9119.11,10224.11,11065.1,12428.55,3.4,58.87,3368.04,8642.37,9172.74,11141.33,10323.58
24570,477.06612,772.423,0,0.37281,0.4583,0,0,0,37.19,0,0,0,0,0,1061.82,1652.62,1189.05,309.95,0,352.1,352.1,2379.63,2113.53,2771.2,0,0,0,0,1433.22,2127.12,1998.43,0,0,0,0,1352.71,1447.08,1786.42,0,0,0,0
24571,477.09983,627.912,0,0.09385,0.71205,0,0,0,0,0,0,0,0,0,708.64,758.96,199.8,1121.57,0,0,0,755.43,373.2,0,0,0,0,0,791.56,787.95,0,627.12,0,0,0,984.19,586.57,549.76,0,0,0,0
24647,478.11288,545.418,0,0.17905,0.73926,0,0,0,114.63,0,0,0,0,0,1025.15,1770.08,1765.48,345.02,0,0,0,1600.74,1521.22,1801.11,0,0,0,0,1382.49,1663.64,1551.26,0,0,0,0,1349.01,1463.19,1458.42,530.59,0,0,0
24671,478.25469,783.968,0,0.68515,0.41928,0,0,2.73,0,0,6373.06,13039.78,13569.67,5230.01,0,0,0,3407.83,4643.14,4226.82,4226.82,0,0,0,5304.03,7960.2,5780.13,9845.76,2.67,0,0,7078.18,5356.13,7438.21,881.1,0,0,0,977.6,785.17,8118.19,8020.16
24707,478.90428,68.2571,0,0.39312,0.00459,0,0,0,0,0,1066.27,1651.61,2084.29,1400.33,0,0,670.32,317.85,300.79,0,0,0,0,1483.6,2319.95,3427.68,3060.82,2786.34,0,0,641.78,2364.41,2767.72,3818.67,3104.96,0,0,952.86,2020.07,3565.45,2696.97,3869.47
24713,479.08156,771.9845,1,0.2441,0.04061,0,0,0,0,0,0,0,0,0,13237.39,17611.88,15453.42,14517.71,14228.88,16932.37,16932.37,12476.67,13250.32,15342.23,1622.41,186.47,102.69,0,11502.82,16706.84,13954.57,2249.55,300.97,298.12,57.98,12815.73,15342.03,16648.67,2066.3,275.86,122.96,0
24715,479.11786,750.784,0,0.002,0.0018,0,0,0,0,0,126.48,0,0,0,1102.1,1858.72,1521.58,1086.76,822.42,1366.24,1366.24,1582.92,1460.73,1813.35,2388.58,4161.91,4205.61,8545.79,1255.22,1742.29,1370.59,2324.16,4499.99,5182.16,9107.94,1616.33,1460.85,1552.73,2718.46,3651.73,5297.53,8890.47
24718,479.11791,705.038,0,0.03885,0.0581,0,0,0,0,0,0,0,0,0,3523.88,3982.65,2733.61,2567.38,2455.68,2893.06,2893.06,3447.52,3399.93,3896.16,2178,2192.08,1631.58,540.75,3652.94,3983.87,3821.98,2566.72,2020.95,1914.26,670.37,3168.66,3628.11,3671.23,2661.03,2226.52,1721.38,573.7
24729,479.22306,538.215,0,0.22823,0.08097,0,0,0,0,0,734.05,1801.34,1427.96,1472.87,0,31.73,0,2227.42,2365.09,2963.22,2963.22,0,35.64,0,527.36,1604.48,314.85,3937.61,0,0,0,1191.68,1037.85,1403.42,3072.57,0,0,0,930.38,1402.83,2028.19,3325.01
24742,479.25729,727.112,0,0.60119,0.09097,0,0,0,0,0,928.52,2236.39,3708.55,0,0,0,0,3503.66,4605.19,3775.77,3775.77,0,0,0,1102.61,381.82,1540.13,1713.2,0,0,0,1150.19,1625.66,889.41,0,0,0,0,1963.59,1022.12,693.76,2669.55
24749,479.29744,360.165,0,0.27135,0.14693,0,0,0,32.47,0,116.6,924.36,1349.57,794.77,0,71.12,0,5407.46,4369.07,4140.28,4140.28,0,0,47.14,452.68,1038.99,671.09,1258.31,0,38.13,0,279.71,844.11,1305.26,2836.61,0,0,45.17,301.54,454.13,993.88,2767.94
24776,479.76557,755.943,0,0.69887,0.38933,0,0,0,0,0,5193.8,243.95,806.44,9689.95,0,0,0,2935.33,3141.94,5652.35,5652.35,0,0,0,8356.63,3313.63,5012.23,1172.91,0,0,0,2114.76,3235.46,4596.76,7613.98,0,0,0,3654.12,7058.67,979.6,572.68
24845,480.72145,351.1715,0,0.73601,0.03655,0,0,7.72,0,0,0,0,0,0,0,63,0,3109.91,2109.79,3448.03,3448.03,0,0,0,213.48,164.53,201.89,385.76,0,37.65,0,0,0,0,318.66,0,35.01,0,397.62,0,228.69,0
24864,481.06781,61.6987,0,0.74783,0.00605,0,0,0,0,0,3190.54,5621.84,6651.65,4577.73,0,0,0,0,0,0,0,0,0,0,1527.67,3028.35,3257.17,4467.04,0,0,0,2906.36,2210.7,3532.18,4053.44,0,0,0,1986.02,2471.32,3123.83,3512.92
24929,481.87063,106.333,0,0.40054,0.02711,0,0,0,0,0,0,0,0,0,1095.61,1076.24,307.76,2950.4,2850.72,3495.79,3495.79,970.11,810.99,154.09,0,0,0,0,694.69,1191.72,139.66,0,0,0,0,830.22,1068.25,103.93,0,0,0,0
25010,483.30998,894.27,0,0.46245,0.3333,0,0,0,0,61.41,0,62.02,84.55,0,1843.45,2814.95,3031.05,2946.38,3215.56,3324.01,3324.01,1667.31,2197.09,3887.76,2661.19,3623.52,3790.73,4533.17,1764.39,2786.9,4172.19,3463.35,3488.47,3713.68,5270.84,1650.48,3082.34,3607.19,4339.41,3056.15,3697.43,4899.46
25046,484.04963,479.812,0,0.35496,0.68068,0,0,0,0,0,0,0,0,0,864.24,249.53,176.49,0,0,0,0,1066.28,634.75,327.43,0,0,668.38,0,875.69,892.58,640.7,0,0,0,0,1001.79,683.76,0,0,0,0,0
25047,484.16551,99.3025,0,0.21538,0.02718,0,0,0,215.22,0,1042.3,1019.95,594.84,789.1,0,87.74,0,208.59,565.77,386.03,386.03,0,91.21,0,5975.92,4038.33,4694.37,5645.87,0,0,23.21,5886.5,5333.04,6655.94,7821.64,0,0,0,5259.73,5389.2,5112.56,8831.84
25050,484.16587,106.574,0,0.1253,0.02252,0,0,0,0,0,0,0,0,0,0,0,31.08,0,0,0,0,0,0,0,3904.7,3921.34,3163.51,4144.48,0,0,0,3966.51,4717.05,3958.42,4500.61,0,0,0,4576.9,3995.58,5196.74,6670.99
25062,484.26635,1043.82,0,0.27807,0.57698,0,0,516.2,1538.56,1852.48,4716.9,5431.73,6068.63,4220.79,137.79,429.14,2382.75,2318.49,2674.29,1758.38,1758.38,354.54,1161.27,1783.42,3159.69,3016.94,4496.4,4131.71,312.44,1412.98,3013.92,3179.04,3398.7,3182.02,2892.05,207.39,735.52,2105.75,2509.24,2036.52,1684.95,2098.67
25085,484.32444,1374.79,0,0.71763,0.22571,0,0,369.1,1015.75,2733.03,3422.83,3597.05,4434.66,3057.98,111.51,271.98,472.42,699.61,469.17,254.06,254.06,353.38,902.66,2172.37,2678.24,3640.24,1825.92,2272.08,187.52,843.72,2773.29,2354.18,2414.33,1935.57,1804.72,237.09,555.54,850.22,1388.24,990.45,1232.3,982.64
25091,484.47194,1217.71,0,0.04068,0.52033,0,0,0,0,0,0,0,0,0,0,0,0,762.76,2416.7,2743.71,2743.71,0,0,0,1580.25,4961.8,1313.58,3158.45,0,0,0,2555.13,0,3021.74,3975.49,0,0,0,2224.99,3458.9,3451.48,4992.11
25102,484.75058,593.619,0,0.54353,0.00814,0,0,0,0,0,0,0,0,0,0,0,0,7438.67,9252.09,11840.52,11840.52,0,0,21.37,118.4,45.53,76.55,0,0,0,0,0,0,0,38.71,0,0,0,0,54.08,0,0
25113,485.0686,812.197,0,0.17109,0.46176,0,0,0,0,0,382.26,0,0,0,1101.07,1584.49,1198.27,351.19,431.62,0,0,1181.87,1426.09,903.92,0,370.94,0,573.63,1212.74,1457.56,893.5,0,0,0,0,1327.08,1246.81,830.07,0,0,0,566.05
25114,485.06862,756.279,0,0.2225,0.21254,0,0,0,0,0,0,0,0,0,297.91,458.35,188.16,0,0,0,0,874.26,831.4,294.8,0,0,0,0,674.54,1163.98,583.95,0,0,0,0,675.17,1156.18,368.61,0,0,0,0
25115,485.10511,912.624,0,0.48267,0.67265,0,0,0,0,0,0,0,0,0,969.3,596.45,0,0,406.91,265.34,265.34,933.28,257.58,0,0,0,0,0,746,636.44,0,0,0,0,0,729.98,1243.49,0,0,0,0,0
25150,485.32552,936.406,0,0.03971,0.09911,0,0,93.05,221.67,366.02,571.21,515.19,511.66,331.01,4193.18,6116.32,8651.44,7540.38,8384.22,6813.74,6813.74,4235.9,5565.9,7983.97,8036.22,8882.76,9261.64,13425.48,3699.9,7031.86,7510.18,7809.71,8104.18,8937.98,11131.26,3785.01,5970.89,7509.62,8221.44,7852.41,10283.9,11903.23
25151,485.32547,876.359,0,0.20042,0.05341,0,0,96.02,148.98,415.89,500.75,770.23,498.79,661.51,5626.47,6727.59,7121.19,6450.64,5730.51,6777.93,6777.93,6497.5,6755.41,6244.06,3834.87,2540.88,3468.03,2029.9,5015.02,6438.11,6907.14,4342.52,2451.74,2358.22,1775.68,5172.56,7165.72,7726.39,3774.66,1957.91,2132.08,1555.26
25153,485.32562,902.3225,0,0.07278,0.02501,0,0,124.74,368.23,714,775.54,639.02,805.19,815.14,5323.3,6096.97,5228.13,5487.23,4953.57,5573.54,5573.54,6718.32,5984.96,8456.76,3673.82,2398.53,1974.58,932.46,5345.16,5635.62,5025.33,3623.5,2630.73,1693.02,560.07,4338.93,5801.96,5734.24,2950.57,1851.63,1277.04,602.4
25155,485.32558,994.6355,0,0.01891,0.00752,0,0,111.99,350.83,705.08,816.97,764.89,608.85,909.15,96.26,224.93,175.75,698.07,741.9,1360.66,1360.66,145.36,408.87,473.39,3964.81,5892.74,5956.21,7624.39,114.58,288.78,511.29,4067.07,5716.29,6063.17,6759.15,112.67,157.37,964.32,3802.6,5199.6,6104.26,6812.99
25181,486.04503,646.281,0,0.41513,0.74012,0,0,0,0,146.15,0,0,0,0,975.39,1128.61,728.73,0,0,0,0,958.04,1118.7,866.45,0,0,0,0,704.29,1680.18,716.57,0,0,0,0,892.27,1570.15,977.96,0,0,0,0
25203,486.25561,95.90725,0,0.7566,0.03258,0,0,0,293.62,71.6,2526.14,4935.05,4715.34,6081.43,0,426.66,412.34,3434.38,2747.5,4330.63,4330.63,0,412.91,1167.33,1282.34,4006.42,3402.78,8535.77,0,614.27,464.21,1375.51,3635.2,6689.18,9936.97,0,410.36,678.66,1887.31,2749.06,6288.33,9385.49
25253,486.94045,73.5164,0,0.50563,0.72733,0,0,0,0,0,0,0,0,0,599.31,1298.16,0,0,0,0,0,360.19,829.89,0,0,0,0,0,848.24,198.73,0,0,0,0,0,942.73,1039.67,0,0,0,0,0
25255,487.00587,61.836,0,0.09555,0.00507,0,0,7.2,0,0,231.34,908.16,1317.64,983.47,0,0,0,0,0,0,0,26.8,0,68.55,1218.01,2602.43,3275.69,4053.2,0,0,99.17,1128.96,2928.14,3996.37,4612.19,10.04,0,84.79,2284.67,2490.13,4240.45,4798.47
25257,487.08421,757.608,0,0.21737,0.06268,0,0,0,0,0,0,0,0,0,3060.25,5870.41,5245.86,4524.65,4860.21,4890.64,4890.64,3561.45,4104.54,4348.77,1853.93,0,0,0,3207.21,4859.08,4333.61,1941.13,171.1,0,0,3787.92,4812.18,5193.59,2501.38,91.18,0,0
25260,487.15838,61.80305,0,0.03447,0.0147,0,0,0,0,0,124.73,0,641.89,0,0,0,0,0,0,555.62,555.62,0,0,0,990.17,1112.58,610.05,2194.56,0,0,343.47,1089.06,901.97,1042.97,2369.52,0,0,0,398.26,1293.76,1476.85,2758.45
25264,487.20164,669.964,0,0.09733,0.00608,0,0,0,32.27,0,788.18,370.62,589.54,556,0,0,0,0,0,0,0,0,0,66.97,1067.48,1470.68,1520.31,3193.13,0,0,0,1023.41,2585.92,1809.18,3752.28,0,0,0,2125.1,879.51,1386.46,2672.44
25273,487.23982,346.399,0,0.26229,0.0333,0,0,0,0,81.17,149.65,751.57,615.15,1291.58,0,0,0,2450.16,3403.24,3230.95,3230.95,0,0,79.7,238.54,586.38,1085.67,570.23,0,108.3,75.75,689.26,1080.16,974.26,333.9,0,74.81,89.3,432.52,1465.73,1024.51,487.57
25278,487.24934,576.808,0,0.78934,0.10659,0,0,8.54,0,75.17,1053.49,1376.35,2264.46,210.42,0,0,0,241.64,491.92,1342.36,1342.36,8.46,0,0,720.06,2850.34,2692.87,688.63,0,0,67.82,1134.87,1702.74,2713.01,2095.6,0,0,0,1593.2,1580.58,2712.62,2948.99
25300,487.34141,920.49,0,0.13072,0.12108,0,0,0,0,464.2,0,116.22,0,0,2556.92,3118.53,2310.9,2079.99,1791.46,1661.99,1661.99,2636.47,2886.72,2365.38,341.48,0,0,0,2177.62,2639.77,2204.96,503.24,0,251.33,89.21,2403.36,2261.75,2683.51,261.55,236.29,0,0
25303,487.5359,672.291,0,0.7788,0.02746,0,0,0,0,0,1023.63,558.51,515.62,791.84,0,0,0,0,249.11,0,0,0,0,0,1592.54,585.03,514.48,1509.02,0,0,0,1243.09,1052.62,1640.73,3934.5,0,0,0,1733.83,2425.5,944.67,2515.2
25320,488.05098,536.027,0,0.75646,0.34898,0,0,0,0,0,0,0,0,0,368.25,544.38,746.16,0,0,403.51,403.51,640.07,1376.76,1205.79,0,0,0,0,872.52,1567.31,1776.98,0,0,0,254.82,595.33,401.95,601.11,0,0,0,0
25327,488.17664,99.3838,0,0.0786,0.70498,0,0,0,32.65,81.82,3335.48,990.53,3099.89,430.72,0,22.63,168.35,2538.38,3602.21,11463.36,11463.36,2.72,60.03,327.77,5443.48,5408.01,4152.53,8762.67,0,22.86,293.49,5260.43,4785.15,4513.32,8687.72,0,0,380.29,896.85,6886.67,16032.08,13210.15
25330,488.21547,617.1045,0,0.77577,0.30966,0,0,19.82,0,0,351.14,2008.65,1602.05,0,723.57,837.76,183.74,1064.86,0,1369.68,1369.68,785.79,1232.39,836.38,425.53,723.09,273.97,299.79,644.04,1057.51,437.56,1691.49,1074.8,990.86,0,542.66,774.16,665.38,1498.33,0,1684.93,594.43
25374,488.34498,1014.4,0,0.0027,0.04093,0,0,0,0,350.45,153.89,0,0,0,0,0,588.3,1166.17,357.91,1030.33,1030.33,0,0,543.47,1382.29,2024.65,2462.33,2923.8,16.6,0,711.91,1315.23,1798.86,2703.28,2721.19,0,0,348.99,1427.54,1775.59,1769.82,1997.29
25412,489.05325,479.9885,0,0.14195,0.72426,0,0,0,0,187.61,0,0,0,0,1237.58,649.25,444.67,0,0,0,0,1520.05,996.88,422.61,0,0,0,0,977.59,1138.84,0,0,0,0,352.5,1167.59,780.28,627.17,0,0,0,0
25415,489.12027,61.8199,0,0.43192,0.00314,0,0,0,0,0,1765.6,3676.25,3956.83,3770.52,0,0,0,0,0,0,0,0,0,0,2132.58,4940.35,5204.9,7793.6,0,0,0,2861.2,5091.36,6479.16,8997.19,0,0,0,3801.68,4294.64,5842.42,7552.68
25509,490.06649,420.945,0,0.37145,0.73978,0,0,0,0,0,0,0,0,0,2464.53,2795.69,2774.31,0,0,256.46,256.46,2002.13,2116.56,2755.56,255.86,0,0,0,2214.42,3063.85,3097.36,0,0,0,0,2277.87,2477.52,3133.17,674.95,0,0,0
25598,491.20254,959.219,0,0.01117,0.00311,0,0,0,0,0,0,0,0,0,49.08,37.81,145.45,0,0,0,0,20.03,161.77,0,1396.54,2359.87,1384.86,2893.89,84.33,0,77.52,702.93,1418.55,2125.5,4224.91,65.05,88.74,0,1642.72,1830.54,2228.83,3090.16
25668,492.06746,62.9335,0,0.49437,0.00398,0,0,12,0,1577.05,1494.75,2048.57,2132.1,1418.06,0,0,0,0,0,0,0,0,0,0,346.67,1473.39,1360.65,2079.79,0,0,0,1044.11,922.89,923.71,2269.82,0,0,2099.24,299.6,1160.66,1331.19,1863.48
25669,492.12015,62.4176,0,0.466,0.00441,0,0,12.63,0,0,1573.28,2157.58,2506.19,1332.09,0,0,0,0,0,0,0,0,0,0,365.03,1481.21,1432.86,1985.01,0,0,0,1300.27,756.29,920.43,1545.03,0,0,0,315.46,1222.69,1342.09,1780.93
25750,493.09716,818.119,0,0.23643,0.14693,0,0,0,0,23.05,0,0,0,0,8167.81,10208.68,8076.39,7299.11,6612.45,6129.39,6129.39,8362.01,7411.32,8719.9,632.28,809.99,526.81,652.03,8098.23,9042.76,8440.92,717.76,750.67,878.66,697.33,8252.84,8737.38,10015.15,629.27,640.88,587.89,617.55
25752,493.09723,871.055,0,0.02765,0.62465,0,0,0,0,0,0,0,0,0,1416.34,1595.59,1190.19,621.64,492.78,382.79,382.79,1123.21,1282.47,978.61,235.6,721.43,0,0,1291.62,1974.37,1012.67,244.33,0,0,233.8,1422.56,1211.66,989.83,424.15,0,0,0
25791,493.30264,793.77,0,0.47117,0.31574,0,0,0,0,0,9884.25,9717.68,10995.37,3608.2,3.79,0,0,4421.83,6168.03,8635.74,8635.74,0,0,0,8314.35,11247.14,12473.16,14448.31,0,0,0,8982.85,2819.91,4222.33,17953.55,0,0,0,10615.03,8309.99,10425.38,12672.78
25832,494.03725,421.948,0,0.00865,0.63856,0,0,0,0,0,0,0,0,0,890.48,600.71,574.14,0,0,0,0,881.07,984.42,1189.51,0,0,0,0,913.77,1134.86,528.12,702.71,0,0,0,911.37,574.54,397.51,0,0,0,0
25833,494.03714,517.5165,0,0.16042,0.71351,0,0,0,0,0,0,0,0,0,772.22,930.63,659.62,0,0,0,0,1084.13,944.9,1710.72,0,0,0,0,929.15,1140.99,406.87,0,0,0,0,672.12,962.87,563.08,0,0,0,0
25900,495.09588,771.348,0,0.51105,0.538,0,0,0,56.02,0,0,0,0,0,641.01,926,732,0,0,0,0,1240.42,1741.96,2337.2,0,0,0,0,916.9,1833.33,1239.88,0,0,0,0,940.06,747.04,851.81,0,0,0,0
25971,495.931,124.186,0,0.11964,0.67068,0,0,0,0,0,0,0,0,0,865.26,1390.82,1491.19,0,0,389.19,389.19,1464.38,1214.23,1036.93,0,0,0,0,1216.83,1218.5,874.28,0,0,0,0,914.28,1581.75,1387.82,0,0,0,0
25993,496.27608,649.969,0,0.29466,0.0269,0,0,0,0,0,81.94,55.39,130.03,33.51,0,0,0,53856.21,50675.84,54522.38,54522.38,0,0,0,842.58,959.9,1420.66,79.29,0,0,0,1190.49,728.58,774.47,39,0.5,0,0,614.14,472.82,513.89,84.64
26049,496.91155,782.475,0,0.52114,0.74111,0,0,0,0,0,833.25,752.49,257.07,1513.61,0,0,0,997.53,1529.73,2628.37,2628.37,0,0,0,1460.95,663.63,1620.01,1883.32,0,0,0,2262.6,1419.53,1806.14,2792.58,0,30.09,0,637.45,3884.67,2537.61,3428.39
26055,497.16261,689.248,0,0.46199,0.18812,0,0,0,0,0,428.62,89.11,67.79,0,987.95,1030.53,1136.32,9874.95,1303.77,9463.81,9463.81,1007.31,838.95,1079.7,1378.96,315.63,205.07,122.98,1043.39,969.2,1013.47,961.26,268.04,0,0,913.3,896.44,891.16,647.37,307.08,155.96,0
26056,497.16251,571.955,0,0.10402,0.02037,0,0,0,57.16,0,303.86,0,0,241.41,1397.05,1001.69,753.39,2249.7,2157.96,2971.2,2971.2,1357.18,865.18,793.73,1186.77,555,508.26,204.33,1140.22,1146.99,740.16,291.18,464.13,521.34,229.49,1194.45,908.63,844.27,1027.62,264.95,619.46,0
26073,497.25889,333.7475,0,0.56149,0.01523,0,0,0,0,0,770.77,4832.18,6291.68,2179.17,0,14.45,0,828.68,1571.01,737.6,737.6,0,28.53,0,1566.67,3549.79,4057.12,2296.1,0,0,0,1143.35,2587.95,7670.48,9608.13,0,0,0,1133.2,3253.73,6268.42,12993.24
26167,498.86494,1311.15,0,0.65885,0.17411,0,0,1017.26,2908.61,7350.85,10113.22,10689.18,8969.33,7982.1,819.25,2692.51,4962.67,23595.66,14094.4,15973.24,15973.24,722.82,2689.34,6689.41,1413.73,926.43,563.53,9211.44,820.77,2538.31,5608.6,1114.57,522.37,368.31,6918.29,662.37,2378.91,5827.21,8388.28,555.34,8577.39,8752.71
26177,499.04781,771.183,0,0.62201,0.45362,0,0,0,0,0,0,859.97,1542.56,0,1907.24,3414.72,3109.84,1374.66,1562.63,1662.85,1662.85,2876.32,4290.77,5390.41,182.46,356.33,0,508.94,2356.54,4164.78,4518.95,0,898.31,225.65,313.44,2177.23,3282.41,3768.31,0,587.29,0,992.84
26178,499.12298,803.776,0,0.08646,0.73363,0,0,0,0,0,0,0,425.32,0,1822.39,2246.84,1160.05,0,0,255.5,255.5,1692.42,1432.22,975.71,0,0,0,0,1538.71,2025.27,726.2,0,0,0,0,1573.06,2063.46,959.93,0,0,0,0
26179,499.14159,470.337,0,0.55605,0.03765,0,0,0,0,0,0,0,0,0,1179.8,2475.93,1065.46,2825.1,2690.38,3437.12,3437.12,1366.72,1468.63,1665.71,1972.24,900.23,388.02,0,1304.9,1988.33,1226.34,1481.88,262.48,286.53,0,1352.61,1720.45,1341.71,1843.02,157.13,0,0
26215,499.31834,1104.085,0,0.0279,0.02987,0,0,0,0,0,404.18,143.07,92.71,0,10.49,0,0,4472.97,4115.11,5120.18,5120.18,75.68,0,0,633.4,124.89,516.34,2231.01,0,0,88.01,100.07,128.25,291.8,1493.48,34.7,0,75.82,625.61,282.9,585.86,1514.28
26219,499.34135,902.6,0,0.09242,0.01597,0,0,0,0,0,1989.41,0,92.51,102.73,7310.53,8079.11,6606.49,7432.1,6777.88,6959.8,6959.8,8512.72,7056.49,8792.48,3861.71,1421.38,1102.38,614.67,7212.72,6790.28,6082.88,3938.96,2117.05,1114.07,597.18,5463.65,7340.73,6886.53,3617.53,1888.71,1171.89,490.21
26220,499.34128,875.634,0,0.46524,0.20585,0,0,0,0,40.92,65.3,0,0,73.08,4538.89,4932.97,4932.89,4332.86,3712.45,4731.88,4731.88,4682,4487.12,4311.01,3433.68,3441.04,3399.23,2768.81,3813.8,5335.47,4885.97,4171.71,3817.93,4020.13,3086.02,4052.57,4738.65,5814.01,3917.72,3883.72,3543.85,2873.52
26221,499.34134,994.7155,0,0.0224,0.00605,0,0,3.81,0,0,0,38.13,47.08,0,87.88,110.9,31.4,85.28,189.77,34.89,34.89,86,11.43,220.69,4383.44,7411.1,7880.7,9581.1,80.39,92.9,98.93,4546.83,7205.41,7663.11,8892.58,97.82,79.94,60.51,3969.96,6522.66,8014.31,9007.57
26230,499.60836,794.125,0,0.42809,0.3566,0,0,0,0,0,4939.25,6499.59,6450.43,1054.13,4.23,10.17,0,3297.79,3660.13,3946.57,3946.57,0,0,0,3127.42,5688.11,2790.2,5632.49,0,0,0,5391.81,5393.41,6515.89,6621.71,0,0,0,4772.86,4041.29,5451.12,7774.38
26286,500.30337,991.279,0,0.42386,0.02522,0,0,0,0,63.64,632.22,520.53,470.73,1233.16,44.74,24.49,208.7,0,0,0,0,25.74,0,89.19,698.1,3658.55,819.27,949.75,23.44,0,107.92,1153.78,4528.21,3446.28,4201.5,27.13,31.47,0,595.53,2409.5,4115.79,6291.84
26298,500.58989,794.248,0,0.7472,0.6878,0,0,0,4.04,0,18865.36,19748.92,19261.2,681.12,1.02,0,0,10072.3,15128.58,13380.13,13380.13,0,0,0,18000.71,19022.91,19246.86,26146.75,1.22,0,0,17192.81,19754.3,22592.06,723.86,0,0,7.46,550.27,18745.95,514.32,24280.68
26467,502.61557,782.475,0,0.64373,0.06496,0,0,0,0,0,4083.87,6670.38,5629.46,4895.01,0,0,0,3740.84,3201.89,3852.16,3852.16,0,0,0,4076.19,4953.47,3512.67,7101.9,0,0,0,3874.67,3763.12,5356.83,5740.79,0,0,0,4469.04,3113.59,5105.14,15126.75
26493,503.13932,398.264,0,0.36356,0.73459,0,0,0,62.07,0,0,0,354.93,0,1241.58,451.09,426.72,0,0,0,0,1652.87,487.05,216.95,0,0,0,0,1249.1,685.29,0,0,0,0,0,1385.56,406.73,623.11,412.87,0,0,402.4
26494,503.13591,61.8568,0,0.13863,0.00612,0,0,0,0,0,422.17,927.83,840.73,900.33,0,0,0,0,0,0,0,0,0,0,413.12,1986,2418.22,2998.89,0,0,0,891.91,1964.27,2725.39,3410.32,0,0,0,1373.74,2041.15,2098.94,2940.42
26520,503.27954,837.591,0,0.13275,0.35758,0,0,0,0,0,2170.15,1599.3,2559.4,2196.69,2378.12,2575.15,2253,2213.35,1984.71,2339.75,2339.75,2199.21,2532.02,2801.47,1214.47,2777.32,2301.09,1405.3,2522.6,2908.98,1805.84,2321.46,2040.47,1362.4,2958.14,2233.08,2877.46,2629.99,2758.72,1513.49,2120.04,3846.67
26535,503.33607,936.5835,0,0.00983,0.07864,0,0,0,0,55.39,0,17.07,0,0,5915.59,9978.82,14376.3,12441.67,14238.39,12389.07,12389.07,6288.37,8168.61,12512,12682.58,14980.52,17034.55,23866.45,5391.64,10550.99,11423.22,13603.35,14252.96,15383.47,19445.1,5357.77,9034.77,13620.19,15507.22,14555.23,18215.06,22614.95
26537,503.33617,960.213,0,0.02305,0.00595,0,0,0,0,8.79,0,0,9.98,0,2673.09,2728.78,1953.47,1740.37,1530.99,2159.75,2159.75,1034.03,2022.15,1823.84,15047.44,21746.4,22856.86,28533.42,2776.96,2503.94,2720.74,14122.25,21124.62,25513.01,28473.34,1807.99,2066.03,1542.3,15092.58,22291.24,21445.3,26256.16
26566,504.05518,478.602,0,0.06355,0.71054,0,0,0,78.5,0,0,0,0,0,909.52,1001.46,0,0,0,0,0,1243.23,986.63,666.39,0,0,0,0,788.43,1267.63,663.81,0,0,0,0,999.28,809.45,392.62,0,0,0,0
26587,504.25263,733.636,0,0.36509,0.56935,0,0,0,33.89,85.33,850.14,2669.85,2477.95,728.36,0,0,413.23,2088.9,954.19,2378.55,2378.55,0,0,83.4,214.64,1761.88,1325.44,2438.33,0,35.94,170.41,1103.08,836.25,1291.25,2030.37,0,0,843.9,1845.05,1120.66,1407.73,2523.55
26647,505.211,804.362,0,0,0.01631,0,0,0,0,0,0,0,0,0,0,0,0,996.59,3187.35,4218.68,4218.68,0,0,0,0,0,0,0,0,0,0,0,0,0,254.37,0,0,0,0,0,0,0
